resp_index,choicetask,race,choice,gender,age,hhsize,children,education,zipcode,employment,hhincome,gas_reliab,rent,used,budget,vehclass,homecharge,reliab_1,reliab_2,reliab_3,reliab_4,reliab_5,reliab_fs,CR1,CR2,CR3,CR4,CR5,CR6,CR7,CR8,CR9,CR10,cr_fs,zip_region,treatment,survey_index,ev_price,ev_opcost,ev_range,ev_chargavail,icev_price,icev_opcost,icev_range,ev_av,icev_av
1692,10,Asian,2,1,47,2,0,2,61021,2,8,6,1,0,50000,2,1,15,2,2,2,1,-1.35008775368166,5,4,5,4,4,3,5,2,4,4,1.09349017207007,6,0,564,35000.0,15.0,200,25,45000.0,10.0,400,1,1
281,1,White,2,3,21,2,0,4,72202,2,4,5,1,1,30000,2,0,83,5,5,5,5,0.963202888011195,4,2,3,2,3,2,2,2,2,3,-0.756717288975993,7,2,93,21000.0,7.5,200,50,21000.0,5.0,200,1,1
281,2,White,2,3,21,2,0,4,72202,2,4,5,1,1,30000,2,0,83,5,5,5,5,0.963202888011195,4,2,3,2,3,2,2,2,2,3,-0.756717288975993,7,2,93,30000.0,7.5,400,50,21000.0,15.0,300,1,1
281,3,White,2,3,21,2,0,4,72202,2,4,5,1,1,30000,2,0,83,5,5,5,5,0.963202888011195,4,2,3,2,3,2,2,2,2,3,-0.756717288975993,7,2,93,27000.0,15.0,200,50,27000.0,12.5,300,1,1
281,4,White,2,3,21,2,0,4,72202,2,4,5,1,1,30000,2,0,83,5,5,5,5,0.963202888011195,4,2,3,2,3,2,2,2,2,3,-0.756717288975993,7,2,93,30000.0,10.0,200,50,27000.0,12.5,300,1,1
281,5,White,2,3,21,2,0,4,72202,2,4,5,1,1,30000,2,0,83,5,5,5,5,0.963202888011195,4,2,3,2,3,2,2,2,2,3,-0.756717288975993,7,2,93,27000.0,7.5,300,75,24000.0,10.0,200,1,1
281,6,White,1,3,21,2,0,4,72202,2,4,5,1,1,30000,2,0,83,5,5,5,5,0.963202888011195,4,2,3,2,3,2,2,2,2,3,-0.756717288975993,7,2,93,27000.0,5.0,300,75,27000.0,15.0,400,1,1
281,7,White,1,3,21,2,0,4,72202,2,4,5,1,1,30000,2,0,83,5,5,5,5,0.963202888011195,4,2,3,2,3,2,2,2,2,3,-0.756717288975993,7,2,93,30000.0,7.5,300,75,30000.0,15.0,300,1,1
281,8,White,2,3,21,2,0,4,72202,2,4,5,1,1,30000,2,0,83,5,5,5,5,0.963202888011195,4,2,3,2,3,2,2,2,2,3,-0.756717288975993,7,2,93,27000.0,7.5,400,75,30000.0,5.0,400,1,1
281,9,White,2,3,21,2,0,4,72202,2,4,5,1,1,30000,2,0,83,5,5,5,5,0.963202888011195,4,2,3,2,3,2,2,2,2,3,-0.756717288975993,7,2,93,27000.0,5.0,400,100,30000.0,10.0,200,1,1
281,10,White,2,3,21,2,0,4,72202,2,4,5,1,1,30000,2,0,83,5,5,5,5,0.963202888011195,4,2,3,2,3,2,2,2,2,3,-0.756717288975993,7,2,93,27000.0,10.0,400,50,24000.0,7.5,200,1,1
333,1,Black or African American,2,2,31,2,0,2,35810,2,5,3,1,1,40000,2,0,20,1,1,2,1,-1.63157002708766,5,4,5,5,3,2,5,2,4,4,1.08352641326603,3,0,111,32000.0,5.0,300,25,40000.0,15.0,200,1,1
333,2,Black or African American,2,2,31,2,0,2,35810,2,5,3,1,1,40000,2,0,20,1,1,2,1,-1.63157002708766,5,4,5,5,3,2,5,2,4,4,1.08352641326603,3,0,111,36000.0,15.0,200,75,28000.0,7.5,400,1,1
333,3,Black or African American,2,2,31,2,0,2,35810,2,5,3,1,1,40000,2,0,20,1,1,2,1,-1.63157002708766,5,4,5,5,3,2,5,2,4,4,1.08352641326603,3,0,111,40000.0,10.0,300,10,28000.0,15.0,400,1,1
333,4,Black or African American,2,2,31,2,0,2,35810,2,5,3,1,1,40000,2,0,20,1,1,2,1,-1.63157002708766,5,4,5,5,3,2,5,2,4,4,1.08352641326603,3,0,111,32000.0,15.0,400,100,40000.0,10.0,400,1,1
333,5,Black or African American,2,2,31,2,0,2,35810,2,5,3,1,1,40000,2,0,20,1,1,2,1,-1.63157002708766,5,4,5,5,3,2,5,2,4,4,1.08352641326603,3,0,111,28000.0,7.5,400,75,32000.0,15.0,400,1,1
333,6,Black or African American,2,2,31,2,0,2,35810,2,5,3,1,1,40000,2,0,20,1,1,2,1,-1.63157002708766,5,4,5,5,3,2,5,2,4,4,1.08352641326603,3,0,111,36000.0,12.5,300,75,36000.0,5.0,400,1,1
333,7,Black or African American,2,2,31,2,0,2,35810,2,5,3,1,1,40000,2,0,20,1,1,2,1,-1.63157002708766,5,4,5,5,3,2,5,2,4,4,1.08352641326603,3,0,111,40000.0,10.0,300,50,36000.0,5.0,400,1,1
333,8,Black or African American,2,2,31,2,0,2,35810,2,5,3,1,1,40000,2,0,20,1,1,2,1,-1.63157002708766,5,4,5,5,3,2,5,2,4,4,1.08352641326603,3,0,111,40000.0,12.5,300,100,36000.0,10.0,200,1,1
333,9,Black or African American,2,2,31,2,0,2,35810,2,5,3,1,1,40000,2,0,20,1,1,2,1,-1.63157002708766,5,4,5,5,3,2,5,2,4,4,1.08352641326603,3,0,111,40000.0,5.0,300,75,28000.0,10.0,300,1,1
333,10,Black or African American,2,2,31,2,0,2,35810,2,5,3,1,1,40000,2,0,20,1,1,2,1,-1.63157002708766,5,4,5,5,3,2,5,2,4,4,1.08352641326603,3,0,111,28000.0,10.0,200,10,28000.0,7.5,300,1,1
277,1,White,2,2,21,3,1,8,66219,8,7,4,0,1,10000,2,1,55,3,4,3,3,-0.234886799269279,4,4,4,3,4,3,2,3,3,3,0.240478062550283,6,1,92,10000.0,10.0,300,25,8000.0,15.0,200,1,1
277,2,White,2,2,21,3,1,8,66219,8,7,4,0,1,10000,2,1,55,3,4,3,3,-0.234886799269279,4,4,4,3,4,3,2,3,3,3,0.240478062550283,6,1,92,8000.0,10.0,400,50,10000.0,12.5,200,1,1
277,3,White,2,2,21,3,1,8,66219,8,7,4,0,1,10000,2,1,55,3,4,3,3,-0.234886799269279,4,4,4,3,4,3,2,3,3,3,0.240478062550283,6,1,92,10000.0,15.0,200,10,7000.0,10.0,300,1,1
277,4,White,2,2,21,3,1,8,66219,8,7,4,0,1,10000,2,1,55,3,4,3,3,-0.234886799269279,4,4,4,3,4,3,2,3,3,3,0.240478062550283,6,1,92,9000.0,15.0,200,75,10000.0,5.0,300,1,1
277,5,White,2,2,21,3,1,8,66219,8,7,4,0,1,10000,2,1,55,3,4,3,3,-0.234886799269279,4,4,4,3,4,3,2,3,3,3,0.240478062550283,6,1,92,7000.0,15.0,400,75,10000.0,15.0,300,1,1
277,6,White,2,2,21,3,1,8,66219,8,7,4,0,1,10000,2,1,55,3,4,3,3,-0.234886799269279,4,4,4,3,4,3,2,3,3,3,0.240478062550283,6,1,92,9000.0,7.5,200,50,8000.0,5.0,400,1,1
277,7,White,2,2,21,3,1,8,66219,8,7,4,0,1,10000,2,1,55,3,4,3,3,-0.234886799269279,4,4,4,3,4,3,2,3,3,3,0.240478062550283,6,1,92,7000.0,7.5,400,25,7000.0,12.5,200,1,1
277,8,White,2,2,21,3,1,8,66219,8,7,4,0,1,10000,2,1,55,3,4,3,3,-0.234886799269279,4,4,4,3,4,3,2,3,3,3,0.240478062550283,6,1,92,7000.0,12.5,400,75,10000.0,12.5,200,1,1
277,9,White,2,2,21,3,1,8,66219,8,7,4,0,1,10000,2,1,55,3,4,3,3,-0.234886799269279,4,4,4,3,4,3,2,3,3,3,0.240478062550283,6,1,92,7000.0,7.5,300,100,10000.0,10.0,300,1,1
277,10,White,2,2,21,3,1,8,66219,8,7,4,0,1,10000,2,1,55,3,4,3,3,-0.234886799269279,4,4,4,3,4,3,2,3,3,3,0.240478062550283,6,1,92,10000.0,5.0,200,50,9000.0,5.0,200,1,1
602,1,Black or African American,1,2,59,1,0,2,75232,2,5,5,1,1,10000,3,0,85,5,5,5,5,0.975041703660548,4,2,4,2,4,3,4,4,4,4,0.45755686441657,7,2,200,10000.0,5.0,300,100,8000.0,5.0,200,1,1
602,2,Black or African American,2,2,59,1,0,2,75232,2,5,5,1,1,10000,3,0,85,5,5,5,5,0.975041703660548,4,2,4,2,4,3,4,4,4,4,0.45755686441657,7,2,200,10000.0,5.0,300,50,7000.0,10.0,300,1,1
602,3,Black or African American,1,2,59,1,0,2,75232,2,5,5,1,1,10000,3,0,85,5,5,5,5,0.975041703660548,4,2,4,2,4,3,4,4,4,4,0.45755686441657,7,2,200,7000.0,12.5,400,10,10000.0,15.0,400,1,1
602,4,Black or African American,1,2,59,1,0,2,75232,2,5,5,1,1,10000,3,0,85,5,5,5,5,0.975041703660548,4,2,4,2,4,3,4,4,4,4,0.45755686441657,7,2,200,7000.0,10.0,400,100,8000.0,10.0,300,1,1
602,5,Black or African American,2,2,59,1,0,2,75232,2,5,5,1,1,10000,3,0,85,5,5,5,5,0.975041703660548,4,2,4,2,4,3,4,4,4,4,0.45755686441657,7,2,200,8000.0,5.0,200,10,9000.0,15.0,200,1,1
602,6,Black or African American,1,2,59,1,0,2,75232,2,5,5,1,1,10000,3,0,85,5,5,5,5,0.975041703660548,4,2,4,2,4,3,4,4,4,4,0.45755686441657,7,2,200,8000.0,15.0,400,10,9000.0,15.0,300,1,1
602,7,Black or African American,2,2,59,1,0,2,75232,2,5,5,1,1,10000,3,0,85,5,5,5,5,0.975041703660548,4,2,4,2,4,3,4,4,4,4,0.45755686441657,7,2,200,9000.0,15.0,200,50,9000.0,10.0,400,1,1
602,8,Black or African American,2,2,59,1,0,2,75232,2,5,5,1,1,10000,3,0,85,5,5,5,5,0.975041703660548,4,2,4,2,4,3,4,4,4,4,0.45755686441657,7,2,200,9000.0,7.5,300,50,10000.0,15.0,400,1,1
602,9,Black or African American,2,2,59,1,0,2,75232,2,5,5,1,1,10000,3,0,85,5,5,5,5,0.975041703660548,4,2,4,2,4,3,4,4,4,4,0.45755686441657,7,2,200,8000.0,7.5,300,25,8000.0,15.0,300,1,1
602,10,Black or African American,2,2,59,1,0,2,75232,2,5,5,1,1,10000,3,0,85,5,5,5,5,0.975041703660548,4,2,4,2,4,3,4,4,4,4,0.45755686441657,7,2,200,7000.0,5.0,300,50,9000.0,10.0,300,1,1
960,1,Hispanic or Latino,2,2,67,5,0,8,33063,7,8,3,0,1,12000,1,1,40,4,3,1,1,-0.94338040266086,4,2,3,3,4,2,2,2,2,3,-0.521751258663323,3,0,320,9600.0,12.5,200,100,8400.0,10.0,400,1,1
960,2,Hispanic or Latino,2,2,67,5,0,8,33063,7,8,3,0,1,12000,1,1,40,4,3,1,1,-0.94338040266086,4,2,3,3,4,2,2,2,2,3,-0.521751258663323,3,0,320,12000.0,12.5,400,10,10800.0,10.0,300,1,1
960,3,Hispanic or Latino,2,2,67,5,0,8,33063,7,8,3,0,1,12000,1,1,40,4,3,1,1,-0.94338040266086,4,2,3,3,4,2,2,2,2,3,-0.521751258663323,3,0,320,12000.0,5.0,400,10,10800.0,10.0,200,1,1
960,4,Hispanic or Latino,2,2,67,5,0,8,33063,7,8,3,0,1,12000,1,1,40,4,3,1,1,-0.94338040266086,4,2,3,3,4,2,2,2,2,3,-0.521751258663323,3,0,320,10800.0,5.0,400,10,9600.0,10.0,200,1,1
960,5,Hispanic or Latino,2,2,67,5,0,8,33063,7,8,3,0,1,12000,1,1,40,4,3,1,1,-0.94338040266086,4,2,3,3,4,2,2,2,2,3,-0.521751258663323,3,0,320,9600.0,7.5,400,25,10800.0,10.0,200,1,1
960,6,Hispanic or Latino,2,2,67,5,0,8,33063,7,8,3,0,1,12000,1,1,40,4,3,1,1,-0.94338040266086,4,2,3,3,4,2,2,2,2,3,-0.521751258663323,3,0,320,12000.0,7.5,400,10,9600.0,10.0,300,1,1
960,7,Hispanic or Latino,2,2,67,5,0,8,33063,7,8,3,0,1,12000,1,1,40,4,3,1,1,-0.94338040266086,4,2,3,3,4,2,2,2,2,3,-0.521751258663323,3,0,320,10800.0,7.5,300,100,12000.0,7.5,200,1,1
960,8,Hispanic or Latino,2,2,67,5,0,8,33063,7,8,3,0,1,12000,1,1,40,4,3,1,1,-0.94338040266086,4,2,3,3,4,2,2,2,2,3,-0.521751258663323,3,0,320,10800.0,5.0,400,75,9600.0,10.0,200,1,1
960,9,Hispanic or Latino,2,2,67,5,0,8,33063,7,8,3,0,1,12000,1,1,40,4,3,1,1,-0.94338040266086,4,2,3,3,4,2,2,2,2,3,-0.521751258663323,3,0,320,10800.0,7.5,300,100,12000.0,10.0,200,1,1
960,10,Hispanic or Latino,2,2,67,5,0,8,33063,7,8,3,0,1,12000,1,1,40,4,3,1,1,-0.94338040266086,4,2,3,3,4,2,2,2,2,3,-0.521751258663323,3,0,320,8400.0,5.0,200,10,8400.0,15.0,300,1,1
645,1,White,2,1,36,2,0,2,8889,2,7,6,0,0,35000,2,1,1,1,1,1,1,-1.93394386027136,4,4,4,4,2,4,4,4,4,4,0.805803066639748,0,0,215,31500.0,12.5,200,100,28000.0,7.5,400,1,1
645,2,White,2,1,36,2,0,2,8889,2,7,6,0,0,35000,2,1,1,1,1,1,1,-1.93394386027136,4,4,4,4,2,4,4,4,4,4,0.805803066639748,0,0,215,24500.0,10.0,300,100,28000.0,12.5,200,1,1
645,3,White,2,1,36,2,0,2,8889,2,7,6,0,0,35000,2,1,1,1,1,1,1,-1.93394386027136,4,4,4,4,2,4,4,4,4,4,0.805803066639748,0,0,215,35000.0,7.5,200,100,35000.0,5.0,300,1,1
645,4,White,2,1,36,2,0,2,8889,2,7,6,0,0,35000,2,1,1,1,1,1,1,-1.93394386027136,4,4,4,4,2,4,4,4,4,4,0.805803066639748,0,0,215,35000.0,15.0,300,25,24500.0,15.0,300,1,1
645,5,White,2,1,36,2,0,2,8889,2,7,6,0,0,35000,2,1,1,1,1,1,1,-1.93394386027136,4,4,4,4,2,4,4,4,4,4,0.805803066639748,0,0,215,35000.0,15.0,400,10,35000.0,5.0,400,1,1
645,6,White,2,1,36,2,0,2,8889,2,7,6,0,0,35000,2,1,1,1,1,1,1,-1.93394386027136,4,4,4,4,2,4,4,4,4,4,0.805803066639748,0,0,215,35000.0,10.0,300,10,28000.0,10.0,200,1,1
645,7,White,2,1,36,2,0,2,8889,2,7,6,0,0,35000,2,1,1,1,1,1,1,-1.93394386027136,4,4,4,4,2,4,4,4,4,4,0.805803066639748,0,0,215,24500.0,7.5,200,50,28000.0,5.0,300,1,1
645,8,White,2,1,36,2,0,2,8889,2,7,6,0,0,35000,2,1,1,1,1,1,1,-1.93394386027136,4,4,4,4,2,4,4,4,4,4,0.805803066639748,0,0,215,31500.0,15.0,300,25,31500.0,7.5,300,1,1
645,9,White,2,1,36,2,0,2,8889,2,7,6,0,0,35000,2,1,1,1,1,1,1,-1.93394386027136,4,4,4,4,2,4,4,4,4,4,0.805803066639748,0,0,215,28000.0,10.0,300,50,35000.0,7.5,300,1,1
645,10,White,2,1,36,2,0,2,8889,2,7,6,0,0,35000,2,1,1,1,1,1,1,-1.93394386027136,4,4,4,4,2,4,4,4,4,4,0.805803066639748,0,0,215,31500.0,15.0,400,50,28000.0,5.0,300,1,1
953,1,Hispanic or Latino,2,1,50,2,0,2,79932,2,8,4,0,1,15000,1,1,53,4,4,4,2,-0.021227032634956,3,2,3,1,2,2,1,2,3,2,-1.09713144934615,7,2,317,12000.0,7.5,300,75,13500.0,12.5,400,1,1
953,2,Hispanic or Latino,2,1,50,2,0,2,79932,2,8,4,0,1,15000,1,1,53,4,4,4,2,-0.021227032634956,3,2,3,1,2,2,1,2,3,2,-1.09713144934615,7,2,317,15000.0,15.0,200,75,10500.0,15.0,300,1,1
953,3,Hispanic or Latino,2,1,50,2,0,2,79932,2,8,4,0,1,15000,1,1,53,4,4,4,2,-0.021227032634956,3,2,3,1,2,2,1,2,3,2,-1.09713144934615,7,2,317,13500.0,12.5,300,75,10500.0,12.5,200,1,1
953,4,Hispanic or Latino,2,1,50,2,0,2,79932,2,8,4,0,1,15000,1,1,53,4,4,4,2,-0.021227032634956,3,2,3,1,2,2,1,2,3,2,-1.09713144934615,7,2,317,12000.0,15.0,400,25,10500.0,7.5,200,1,1
953,5,Hispanic or Latino,1,1,50,2,0,2,79932,2,8,4,0,1,15000,1,1,53,4,4,4,2,-0.021227032634956,3,2,3,1,2,2,1,2,3,2,-1.09713144934615,7,2,317,10500.0,5.0,400,75,13500.0,15.0,300,1,1
953,6,Hispanic or Latino,2,1,50,2,0,2,79932,2,8,4,0,1,15000,1,1,53,4,4,4,2,-0.021227032634956,3,2,3,1,2,2,1,2,3,2,-1.09713144934615,7,2,317,13500.0,7.5,200,50,12000.0,10.0,400,1,1
953,7,Hispanic or Latino,2,1,50,2,0,2,79932,2,8,4,0,1,15000,1,1,53,4,4,4,2,-0.021227032634956,3,2,3,1,2,2,1,2,3,2,-1.09713144934615,7,2,317,15000.0,12.5,300,25,12000.0,5.0,400,1,1
953,8,Hispanic or Latino,2,1,50,2,0,2,79932,2,8,4,0,1,15000,1,1,53,4,4,4,2,-0.021227032634956,3,2,3,1,2,2,1,2,3,2,-1.09713144934615,7,2,317,13500.0,10.0,300,10,12000.0,12.5,200,1,1
953,9,Hispanic or Latino,2,1,50,2,0,2,79932,2,8,4,0,1,15000,1,1,53,4,4,4,2,-0.021227032634956,3,2,3,1,2,2,1,2,3,2,-1.09713144934615,7,2,317,10500.0,7.5,400,10,13500.0,5.0,300,1,1
953,10,Hispanic or Latino,2,1,50,2,0,2,79932,2,8,4,0,1,15000,1,1,53,4,4,4,2,-0.021227032634956,3,2,3,1,2,2,1,2,3,2,-1.09713144934615,7,2,317,12000.0,10.0,400,10,10500.0,10.0,400,1,1
201,1,"White,Hispanic or Latino",1,1,28,3,0,2,11746,3,5,5,0,0,28000,1,1,27,3,3,3,3,-0.574161603500228,4,4,4,4,4,3,5,4,4,4,1.04924411064076,1,0,67,28000.0,5.0,400,50,22400.0,10.0,200,1,1
201,2,"White,Hispanic or Latino",2,1,28,3,0,2,11746,3,5,5,0,0,28000,1,1,27,3,3,3,3,-0.574161603500228,4,4,4,4,4,3,5,4,4,4,1.04924411064076,1,0,67,25200.0,15.0,300,50,25200.0,12.5,400,1,1
201,3,"White,Hispanic or Latino",1,1,28,3,0,2,11746,3,5,5,0,0,28000,1,1,27,3,3,3,3,-0.574161603500228,4,4,4,4,4,3,5,4,4,4,1.04924411064076,1,0,67,25200.0,5.0,300,100,22400.0,7.5,400,1,1
201,4,"White,Hispanic or Latino",1,1,28,3,0,2,11746,3,5,5,0,0,28000,1,1,27,3,3,3,3,-0.574161603500228,4,4,4,4,4,3,5,4,4,4,1.04924411064076,1,0,67,25200.0,5.0,300,75,19600.0,7.5,300,1,1
201,5,"White,Hispanic or Latino",2,1,28,3,0,2,11746,3,5,5,0,0,28000,1,1,27,3,3,3,3,-0.574161603500228,4,4,4,4,4,3,5,4,4,4,1.04924411064076,1,0,67,25200.0,12.5,400,50,22400.0,7.5,300,1,1
201,6,"White,Hispanic or Latino",2,1,28,3,0,2,11746,3,5,5,0,0,28000,1,1,27,3,3,3,3,-0.574161603500228,4,4,4,4,4,3,5,4,4,4,1.04924411064076,1,0,67,25200.0,15.0,300,10,19600.0,15.0,200,1,1
201,7,"White,Hispanic or Latino",2,1,28,3,0,2,11746,3,5,5,0,0,28000,1,1,27,3,3,3,3,-0.574161603500228,4,4,4,4,4,3,5,4,4,4,1.04924411064076,1,0,67,28000.0,10.0,300,10,22400.0,15.0,200,1,1
201,8,"White,Hispanic or Latino",2,1,28,3,0,2,11746,3,5,5,0,0,28000,1,1,27,3,3,3,3,-0.574161603500228,4,4,4,4,4,3,5,4,4,4,1.04924411064076,1,0,67,22400.0,15.0,300,10,22400.0,10.0,300,1,1
201,9,"White,Hispanic or Latino",2,1,28,3,0,2,11746,3,5,5,0,0,28000,1,1,27,3,3,3,3,-0.574161603500228,4,4,4,4,4,3,5,4,4,4,1.04924411064076,1,0,67,28000.0,12.5,200,50,28000.0,15.0,300,1,1
201,10,"White,Hispanic or Latino",2,1,28,3,0,2,11746,3,5,5,0,0,28000,1,1,27,3,3,3,3,-0.574161603500228,4,4,4,4,4,3,5,4,4,4,1.04924411064076,1,0,67,28000.0,10.0,300,50,28000.0,5.0,400,1,1
95,1,White,2,1,52,2,0,8,32193,6,5,5,1,1,15000,1,1,79,4,3,3,3,-0.128804469227689,2,2,3,1,4,2,1,2,3,2,-1.04110210081358,3,2,31,13500.0,5.0,200,50,15000.0,5.0,200,1,1
95,2,White,2,1,52,2,0,8,32193,6,5,5,1,1,15000,1,1,79,4,3,3,3,-0.128804469227689,2,2,3,1,4,2,1,2,3,2,-1.04110210081358,3,2,31,12000.0,10.0,400,50,12000.0,5.0,300,1,1
95,3,White,2,1,52,2,0,8,32193,6,5,5,1,1,15000,1,1,79,4,3,3,3,-0.128804469227689,2,2,3,1,4,2,1,2,3,2,-1.04110210081358,3,2,31,15000.0,7.5,300,25,12000.0,12.5,300,1,1
95,4,White,2,1,52,2,0,8,32193,6,5,5,1,1,15000,1,1,79,4,3,3,3,-0.128804469227689,2,2,3,1,4,2,1,2,3,2,-1.04110210081358,3,2,31,13500.0,12.5,200,50,13500.0,5.0,300,1,1
95,5,White,2,1,52,2,0,8,32193,6,5,5,1,1,15000,1,1,79,4,3,3,3,-0.128804469227689,2,2,3,1,4,2,1,2,3,2,-1.04110210081358,3,2,31,12000.0,15.0,200,10,12000.0,15.0,400,1,1
95,6,White,2,1,52,2,0,8,32193,6,5,5,1,1,15000,1,1,79,4,3,3,3,-0.128804469227689,2,2,3,1,4,2,1,2,3,2,-1.04110210081358,3,2,31,10500.0,12.5,300,100,13500.0,12.5,400,1,1
95,7,White,2,1,52,2,0,8,32193,6,5,5,1,1,15000,1,1,79,4,3,3,3,-0.128804469227689,2,2,3,1,4,2,1,2,3,2,-1.04110210081358,3,2,31,15000.0,10.0,300,100,13500.0,15.0,300,1,1
95,8,White,2,1,52,2,0,8,32193,6,5,5,1,1,15000,1,1,79,4,3,3,3,-0.128804469227689,2,2,3,1,4,2,1,2,3,2,-1.04110210081358,3,2,31,15000.0,5.0,300,10,10500.0,10.0,200,1,1
95,9,White,2,1,52,2,0,8,32193,6,5,5,1,1,15000,1,1,79,4,3,3,3,-0.128804469227689,2,2,3,1,4,2,1,2,3,2,-1.04110210081358,3,2,31,13500.0,5.0,200,10,10500.0,12.5,300,1,1
95,10,White,2,1,52,2,0,8,32193,6,5,5,1,1,15000,1,1,79,4,3,3,3,-0.128804469227689,2,2,3,1,4,2,1,2,3,2,-1.04110210081358,3,2,31,12000.0,15.0,300,100,15000.0,5.0,300,1,1
1782,1,White,2,2,33,2,0,1,95336,3,4,4,0,1,25000,1,1,50,3,3,3,3,-0.438015223532671,3,2,3,2,3,3,2,2,3,3,-0.677046653257088,9,0,594,20000.0,15.0,400,25,20000.0,5.0,200,1,1
1782,2,White,2,2,33,2,0,1,95336,3,4,4,0,1,25000,1,1,50,3,3,3,3,-0.438015223532671,3,2,3,2,3,3,2,2,3,3,-0.677046653257088,9,0,594,25000.0,12.5,400,50,20000.0,7.5,400,1,1
1782,3,White,2,2,33,2,0,1,95336,3,4,4,0,1,25000,1,1,50,3,3,3,3,-0.438015223532671,3,2,3,2,3,3,2,2,3,3,-0.677046653257088,9,0,594,20000.0,10.0,400,10,25000.0,7.5,400,1,1
1782,4,White,1,2,33,2,0,1,95336,3,4,4,0,1,25000,1,1,50,3,3,3,3,-0.438015223532671,3,2,3,2,3,3,2,2,3,3,-0.677046653257088,9,0,594,22500.0,5.0,300,100,22500.0,12.5,300,1,1
1782,5,White,2,2,33,2,0,1,95336,3,4,4,0,1,25000,1,1,50,3,3,3,3,-0.438015223532671,3,2,3,2,3,3,2,2,3,3,-0.677046653257088,9,0,594,22500.0,15.0,200,25,17500.0,12.5,200,1,1
1782,6,White,1,2,33,2,0,1,95336,3,4,4,0,1,25000,1,1,50,3,3,3,3,-0.438015223532671,3,2,3,2,3,3,2,2,3,3,-0.677046653257088,9,0,594,17500.0,5.0,300,100,25000.0,5.0,400,1,1
1782,7,White,1,2,33,2,0,1,95336,3,4,4,0,1,25000,1,1,50,3,3,3,3,-0.438015223532671,3,2,3,2,3,3,2,2,3,3,-0.677046653257088,9,0,594,25000.0,5.0,200,100,20000.0,12.5,400,1,1
1782,8,White,2,2,33,2,0,1,95336,3,4,4,0,1,25000,1,1,50,3,3,3,3,-0.438015223532671,3,2,3,2,3,3,2,2,3,3,-0.677046653257088,9,0,594,22500.0,10.0,300,25,17500.0,10.0,200,1,1
1782,9,White,2,2,33,2,0,1,95336,3,4,4,0,1,25000,1,1,50,3,3,3,3,-0.438015223532671,3,2,3,2,3,3,2,2,3,3,-0.677046653257088,9,0,594,20000.0,10.0,300,10,20000.0,7.5,400,1,1
1782,10,White,2,2,33,2,0,1,95336,3,4,4,0,1,25000,1,1,50,3,3,3,3,-0.438015223532671,3,2,3,2,3,3,2,2,3,3,-0.677046653257088,9,0,594,22500.0,12.5,300,50,25000.0,5.0,200,1,1
638,1,Hispanic or Latino,2,1,36,2,1,8,34207,2,5,5,0,1,13000,1,0,100,6,6,6,5,1.56481721807492,2,3,4,4,5,4,4,4,4,4,0.735715016492297,3,2,212,9100.0,15.0,200,10,10400.0,5.0,300,1,1
638,2,Hispanic or Latino,1,1,36,2,1,8,34207,2,5,5,0,1,13000,1,0,100,6,6,6,5,1.56481721807492,2,3,4,4,5,4,4,4,4,4,0.735715016492297,3,2,212,11700.0,5.0,300,50,13000.0,12.5,300,1,1
638,3,Hispanic or Latino,2,1,36,2,1,8,34207,2,5,5,0,1,13000,1,0,100,6,6,6,5,1.56481721807492,2,3,4,4,5,4,4,4,4,4,0.735715016492297,3,2,212,10400.0,7.5,200,25,10400.0,10.0,300,1,1
638,4,Hispanic or Latino,1,1,36,2,1,8,34207,2,5,5,0,1,13000,1,0,100,6,6,6,5,1.56481721807492,2,3,4,4,5,4,4,4,4,4,0.735715016492297,3,2,212,13000.0,12.5,400,75,11700.0,12.5,200,1,1
638,5,Hispanic or Latino,1,1,36,2,1,8,34207,2,5,5,0,1,13000,1,0,100,6,6,6,5,1.56481721807492,2,3,4,4,5,4,4,4,4,4,0.735715016492297,3,2,212,11700.0,7.5,300,100,10400.0,10.0,300,1,1
638,6,Hispanic or Latino,2,1,36,2,1,8,34207,2,5,5,0,1,13000,1,0,100,6,6,6,5,1.56481721807492,2,3,4,4,5,4,4,4,4,4,0.735715016492297,3,2,212,11700.0,7.5,300,25,13000.0,7.5,300,1,1
638,7,Hispanic or Latino,2,1,36,2,1,8,34207,2,5,5,0,1,13000,1,0,100,6,6,6,5,1.56481721807492,2,3,4,4,5,4,4,4,4,4,0.735715016492297,3,2,212,13000.0,5.0,400,75,11700.0,5.0,400,1,1
638,8,Hispanic or Latino,2,1,36,2,1,8,34207,2,5,5,0,1,13000,1,0,100,6,6,6,5,1.56481721807492,2,3,4,4,5,4,4,4,4,4,0.735715016492297,3,2,212,13000.0,12.5,200,75,10400.0,7.5,400,1,1
638,9,Hispanic or Latino,2,1,36,2,1,8,34207,2,5,5,0,1,13000,1,0,100,6,6,6,5,1.56481721807492,2,3,4,4,5,4,4,4,4,4,0.735715016492297,3,2,212,13000.0,12.5,300,10,10400.0,15.0,300,1,1
638,10,Hispanic or Latino,2,1,36,2,1,8,34207,2,5,5,0,1,13000,1,0,100,6,6,6,5,1.56481721807492,2,3,4,4,5,4,4,4,4,4,0.735715016492297,3,2,212,9100.0,15.0,400,25,9100.0,12.5,400,1,1
