age,gender,gender_other,race,hhsize,children,zipcode,education,employment,hhincome,evinhh,hhveh,vehpurch_yr,monthly_gas,carpurp,carpurp_other,yearly_longdist,gas_reliab,rent,parking,move,used,budget,vehclass,homecharge,lowreliab_1,lowreliab_2,lowreliab_3,lowreliab_4,lowreliab_5,control_1,control_2,control_3,control_4,control_5,highreliab_1,highreliab_2,highreliab_3,highreliab_4,highreliab_5,CE_ChoiceTask_1_1,CE_ChoiceTask_2_1,CE_ChoiceTask_3_1,CE_ChoiceTask_4_1,CE_ChoiceTask_5_1,CE_ChoiceTask_6_1,CE_ChoiceTask_7_1,CE_ChoiceTask_8_1,CE_ChoiceTask_9_1,CE_ChoiceTask_10_1,techanxiety1,slownessofadopt1,resisttoinnov1,techanxiety2,slownessofadopt2,resisttoinnov2,resisttoinnov3,slownessofadopt3,techanxiety3,techanxiety4,slownessofadopt4,psid,errorMessage,customLink2,customLink3,zipcode,zip_region,Attributes.VisitorId.N,number,treatment,survey_index,evprice_1,icevprice_1,evrange_1,icevrange_1,evopcost_1,icevopcost_1,evchargavail_1,evprice_2,icevprice_2,evrange_2,icevrange_2,evopcost_2,icevopcost_2,evchargavail_2,evprice_3,icevprice_3,evrange_3,icevrange_3,evopcost_3,icevopcost_3,evchargavail_3,evprice_4,icevprice_4,evrange_4,icevrange_4,evopcost_4,icevopcost_4,evchargavail_4,evprice_5,icevprice_5,evrange_5,icevrange_5,evopcost_5,icevopcost_5,evchargavail_5,evprice_6,icevprice_6,evrange_6,icevrange_6,evopcost_6,icevopcost_6,evchargavail_6,evprice_7,icevprice_7,evrange_7,icevrange_7,evopcost_7,icevopcost_7,evchargavail_7,evprice_8,icevprice_8,evrange_8,icevrange_8,evopcost_8,icevopcost_8,evchargavail_8,evprice_9,icevprice_9,evrange_9,icevrange_9,evopcost_9,icevopcost_9,evchargavail_9,evprice_10,icevprice_10,evrange_10,icevrange_10,evopcost_10,icevopcost_10,evchargavail_10,reliab_1,reliab_2,reliab_3,reliab_4,reliab_5
51,2,,"White,Black or African American,American Indian or Alaska Native",6,0,92404,8,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",0,,,,,,4,1,Driveway or carport,In the next 2-5 years,0,45000,1,1,,,,,,50,4.0,4.0,3.0,3.0,,,,,,2,2,2,1,2,2,2,2,2,2,3,4,3,2,4,2,3,4,3,3,3,4k_AFcoRAY_hv7ZJfz3NZg**,,,,92404,9,871,871,1,290,36000,45000,200,400,15,15,75,40500,31499.999999999996,400,400,12.5,5,50,45000,36000,200,400,15,7.5,75,40500,45000,200,400,7.5,5,50,40500,36000,300,300,5,7.5,100,45000,31499.999999999996,400,200,5,7.5,25,31499.999999999996,40500,300,400,15,7.5,10,40500,36000,200,200,15,15,50,40500,40500,400,200,15,10,75,31499.999999999996,45000,300,400,7.5,12.5,100,50,4.0,4.0,3.0,3.0
66,1,,Black or African American,1,0,70806,8,7,1,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2012,More than 4 Times per Month,"Running errands,Driving locally",,Less than Once per Year,5,0,Driveway or carport,I do not plan to move out from my current home,1,25000,2,1,,,,,,82,4.0,4.0,5.0,5.0,,,,,,2,2,2,2,2,1,2,2,2,1,4,3,2,3,2,2,2,2,3,2,4,4k_AFcoRAY8C4ht6ChzKLg**,,,,70806,7,874,874,1,291,20000,17500,400,200,7.5,10,25,22500,17500,300,300,12.5,10,10,22500,22500,400,200,15,12.5,10,25000,17500,200,400,15,7.5,25,20000,17500,300,400,12.5,12.5,50,25000,20000,200,400,7.5,15,75,25000,17500,300,200,7.5,5,50,25000,17500,400,300,10,5,25,20000,22500,300,200,5,15,25,20000,20000,200,300,12.5,5,75,82,4.0,4.0,5.0,5.0
69,1,,Asian,2,0,92620,6,7,5,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2015,3-4 Times per Month,"Running errands,Driving locally",,Multiple Times per Year,4,0,Attached private garage,I do not plan to move out from my current home,0,60000,1,1,0,1.0,2.0,2.0,1.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,4,4,1,4,2,2,2,3,2,2,3,4k_AFcoRAY9HYcViSBoCvQ**,,,,92620,9,879,879,0,293,54000,48000,300,200,15,12.5,10,48000,48000,200,400,5,7.5,100,48000,60000,400,300,10,15,25,48000,60000,300,300,7.5,5,25,54000,60000,400,200,7.5,10,100,54000,54000,400,400,7.5,5,75,42000,54000,200,200,10,7.5,100,42000,48000,400,400,5,12.5,100,48000,60000,400,200,5,15,10,48000,42000,400,300,12.5,7.5,75,0,1.0,2.0,2.0,1.0
74,2,,White,1,0,53185,4,7,5,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2008,3-4 Times per Month,"Running errands,Driving locally,Extended road trips",,Multiple Times per Year,4,0,Attached private garage,Not sure,0,35000,2,1,,,,,,,,,,,20,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,3,4k_AFcoRAY8WWLd-guT_9Q**,,,,53185,5,878,878,2,292,28000,31500,300,300,10,10,25,31500,24500,300,300,5,12.5,25,35000,24500,300,200,5,5,75,28000,24500,400,400,7.5,5,50,24500,24500,200,400,15,5,50,24500,24500,300,400,12.5,5,10,28000,24500,200,200,10,15,50,24500,24500,400,400,12.5,15,50,24500,28000,200,200,5,7.5,75,31500,28000,400,300,12.5,5,75,20,2.0,2.0,2.0,2.0
57,1,,White,1,0,35610,8,6,3,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2022,More than 4 Times per Month,"Running errands,Driving locally,Extended road trips",,Multiple Times per Year,5,0,Driveway or carport,Not sure,0,45000,1,1,,,,,,,,,,,97,6.0,6.0,6.0,6.0,1,2,2,2,1,1,2,2,1,2,4,4,4,5,4,5,4,5,4,5,4,JsM3xXZTS03f8K5TsNujFg**,,,,35610,3,875,875,2,291,36000,31499.999999999996,400,200,7.5,10,25,40500,31499.999999999996,300,300,12.5,10,10,40500,40500,400,200,15,12.5,10,45000,31499.999999999996,200,400,15,7.5,25,36000,31499.999999999996,300,400,12.5,12.5,50,45000,36000,200,400,7.5,15,75,45000,31499.999999999996,300,200,7.5,5,50,45000,31499.999999999996,400,300,10,5,25,36000,40500,300,200,5,15,25,36000,36000,200,300,12.5,5,75,97,6.0,6.0,6.0,6.0
69,2,,"White,Hispanic or Latino",1,0,46060,4,7,2,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2016,1-2 Times per Month,"Running errands,Driving locally",,Less than Once per Year,5,1,Unassigned parking space in a shared lot or garage,I do not plan to move out from my current home,1,20000,1,0,0,1.0,1.0,1.0,1.0,,,,,,,,,,,2,2,2,2,2,1,2,2,2,2,4,1,1,5,1,1,1,3,1,3,2,4k_AFcoRAY8tEV2iS_dJ7w**,,,,46060,4,867,867,0,289,16000,20000,400,400,15,5,50,14000,20000,400,300,7.5,15,10,16000,18000,200,200,15,7.5,50,16000,18000,200,400,7.5,12.5,25,16000,20000,400,200,5,5,25,16000,20000,300,400,15,7.5,100,18000,18000,200,200,10,10,75,20000,14000,400,300,5,5,50,18000,18000,300,400,7.5,12.5,100,14000,16000,200,300,10,7.5,50,0,1.0,1.0,1.0,1.0
70,1,,Asian,2,0,92620,2,7,11,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2023,1-2 Times per Month,"Running errands,Driving locally",,Multiple Times per Year,5,0,Attached private garage,I do not plan to move out from my current home,0,45000,1,1,,,,,,,,,,,92,5.0,5.0,4.0,4.0,1,1,1,1,1,1,1,1,1,2,4,3,2,4,4,3,4,5,4,4,4,4k_AFcoRAY-5sc-vP6bazQ**,,,,92620,9,881,881,2,293,40500,36000,300,200,15,12.5,10,36000,36000,200,400,5,7.5,100,36000,45000,400,300,10,15,25,36000,45000,300,300,7.5,5,25,40500,45000,400,200,7.5,10,100,40500,40500,400,400,7.5,5,75,31499.999999999996,40500,200,200,10,7.5,100,31499.999999999996,36000,400,400,5,12.5,100,36000,45000,400,200,5,15,10,36000,31499.999999999996,400,300,12.5,7.5,75,92,5.0,5.0,4.0,4.0
49,2,,Asian,3,1,14618,2,4,9,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2020,3-4 Times per Month,"Running errands,Driving locally,Extended road trips",,Multiple Times per Year,4,0,Attached private garage,I do not plan to move out from my current home,0,50000,1,0,80,4.0,4.0,4.0,4.0,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,3,4,2,4,4,4,3,4,4,2,4,4k_AFcoRAY_r9MaZKZ_ORQ**,,,,14618,1,882,882,0,294,50000,50000,300,400,10,15,50,40000,50000,300,200,15,7.5,75,35000,35000,400,200,12.5,5,50,35000,40000,200,200,10,7.5,75,35000,45000,300,200,7.5,10,10,45000,40000,200,300,5,7.5,100,45000,45000,400,300,15,15,75,45000,45000,200,400,7.5,7.5,75,35000,50000,200,200,7.5,7.5,100,45000,40000,400,200,12.5,7.5,10,80,4.0,4.0,4.0,4.0
34,1,,Asian,3,1,48085,2,2,4,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2013,3-4 Times per Month,Commuting to work,,Multiple Times per Year,5,1,Driveway or carport,In the next 2-5 years,0,25000,1,0,,,,,,,,,,,90,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,2,3,3,2,4,4,3,4,3,4,2,4,JsM3xXZTS02-J2hngVuF-w**,,,,48085,4,872,872,2,290,20000,25000,200,400,15,15,75,22500,17500,400,400,12.5,5,50,25000,20000,200,400,15,7.5,75,22500,25000,200,400,7.5,5,50,22500,20000,300,300,5,7.5,100,25000,17500,400,200,5,7.5,25,17500,22500,300,400,15,7.5,10,22500,20000,200,200,15,15,50,22500,22500,400,200,15,10,75,17500,25000,300,400,7.5,12.5,100,90,4.0,4.0,4.0,4.0
80,1,,Black or African American,2,0,91001,7,7,8,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2016,1-2 Times per Month,"Running errands,Driving locally,Extended road trips",,Multiple Times per Year,6,0,Detached private garage,I do not plan to move out from my current home,0,70000,1,1,,,,,,50,3.0,4.0,4.0,3.0,,,,,,2,2,2,2,1,2,1,2,1,2,2,2,1,2,3,3,2,3,2,2,2,4k_AFcoRAY9GsEreCFQMYw**,,,,91001,9,883,883,1,294,70000,70000,300,400,10,15,50,56000,70000,300,200,15,7.5,75,49000,49000,400,200,12.5,5,50,49000,56000,200,200,10,7.5,75,49000,63000,300,200,7.5,10,10,63000,56000,200,300,5,7.5,100,63000,63000,400,300,15,15,75,63000,63000,200,400,7.5,7.5,75,49000,70000,200,200,7.5,7.5,100,63000,56000,400,200,12.5,7.5,10,50,3.0,4.0,4.0,3.0
30,1,,Black or African American,3,1,31211,8,3,12,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2017,3-4 Times per Month,"Commuting to work,Running errands,Driving locally",,Multiple Times per Year,5,0,Attached private garage,I do not plan to move out from my current home,0,45000,1,1,78,5.0,4.0,2.0,6.0,,,,,,,,,,,1,2,1,1,2,2,1,2,2,1,2,4,2,4,4,2,1,3,2,4,4,JsM3xXZTS03NvyO4VovaPw**,,,,31211,3,888,888,0,296,36000,36000,400,300,10,12.5,75,40500,31499.999999999996,400,400,10,15,25,45000,36000,300,200,15,15,100,36000,45000,300,300,5,5,50,45000,45000,200,300,5,12.5,100,31499.999999999996,45000,200,300,10,10,100,31499.999999999996,31499.999999999996,400,200,12.5,12.5,75,40500,40500,200,300,10,15,50,36000,45000,400,200,10,15,100,40500,40500,300,200,5,10,10,78,5.0,4.0,2.0,6.0
53,1,,"White,Hispanic or Latino",1,0,01104,2,2,3,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2017,3-4 Times per Month,"Commuting to work,Running errands,Driving locally",,Less than Once per Year,5,1,Driveway or carport,In the next 2-5 years,1,12000,1,0,,,,,,68,5.0,4.0,5.0,4.0,,,,,,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,4k_AFcoRAY_Wv5BpaIUQ1w**,,,,01104,0,886,886,1,295,12000,8400,400,300,15,15,50,10800,9600,400,400,10,15,75,12000,12000,300,400,10,10,25,8400,9600,300,200,10,12.5,25,8400,12000,300,200,10,12.5,75,9600,8400,400,400,15,12.5,100,9600,12000,200,400,7.5,12.5,75,10800,10800,300,400,15,7.5,50,12000,9600,400,200,5,7.5,100,9600,12000,300,400,15,15,25,68,5.0,4.0,5.0,4.0
45,2,,"Black or African American,Hispanic or Latino",2,0,46615,2,2,5,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2021,3-4 Times per Month,"Commuting to work,Running errands",,Never,4,1,On street,In the next 2-5 years,1,19000,2,0,,,,,,,,,,,90,5.0,5.0,5.0,5.0,2,1,2,2,1,2,1,2,1,2,4,3,2,4,4,4,3,4,3,4,3,4k_AFcoRAY_Et3rh1lAS0Q**,,,,46615,4,884,884,2,294,19000,19000,300,400,10,15,50,15200,19000,300,200,15,7.5,75,13300,13300,400,200,12.5,5,50,13300,15200,200,200,10,7.5,75,13300,17100,300,200,7.5,10,10,17100,15200,200,300,5,7.5,100,17100,17100,400,300,15,15,75,17100,17100,200,400,7.5,7.5,75,13300,19000,200,200,7.5,7.5,100,17100,15200,400,200,12.5,7.5,10,90,5.0,5.0,5.0,5.0
50,2,,Asian,4,1,08078,2,2,8,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2007,1-2 Times per Month,"Commuting to work,Running errands,Driving locally",,Less than Once per Year,5,0,Detached private garage,In more than 5 years,1,30000,1,1,18,2.0,2.0,3.0,3.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,3,3,4k_AFcoRAY8oAN82Sd6kNw**,,,,08078,0,885,885,0,295,30000,21000,400,300,15,15,50,27000,24000,400,400,10,15,75,30000,30000,300,400,10,10,25,21000,24000,300,200,10,12.5,25,21000,30000,300,200,10,12.5,75,24000,21000,400,400,15,12.5,100,24000,30000,200,400,7.5,12.5,75,27000,27000,300,400,15,7.5,50,30000,24000,400,200,5,7.5,100,24000,30000,300,400,15,15,25,18,2.0,2.0,3.0,3.0
69,2,,"White,Hispanic or Latino",1,0,33173,1,7,5,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2016,1-2 Times per Month,"Running errands,Driving locally",,Less than Once per Year,5,0,Driveway or carport,In more than 5 years,0,45000,1,1,,,,,,40,4.0,3.0,3.0,3.0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,2,4,4k_AFcoRAY8wXFCYeqBZlw**,,,,33173,3,889,889,1,296,36000,36000,400,300,10,12.5,75,40500,31499.999999999996,400,400,10,15,25,45000,36000,300,200,15,15,100,36000,45000,300,300,5,5,50,45000,45000,200,300,5,12.5,100,31499.999999999996,45000,200,300,10,10,100,31499.999999999996,31499.999999999996,400,200,12.5,12.5,75,40500,40500,200,300,10,15,50,36000,45000,400,200,10,15,100,40500,40500,300,200,5,10,10,40,4.0,3.0,3.0,3.0
50,2,,Hispanic or Latino,1,0,93270,2,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2021,3-4 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,More than Once per Month,4,3,Driveway or carport,Less than 2 years,0,35000,1,0,,,,,,,,,,,61,4.0,3.0,3.0,3.0,2,2,2,2,2,2,2,2,2,2,3,2,3,3,4,3,3,4,3,3,3,4k_AFcoRAY8JtdEvlx-CBg**,,,,93270,9,890,890,2,296,28000,28000,400,300,10,12.5,75,31500,24500,400,400,10,15,25,35000,28000,300,200,15,15,100,28000,35000,300,300,5,5,50,35000,35000,200,300,5,12.5,100,24500,35000,200,300,10,10,100,24500,24500,400,200,12.5,12.5,75,31500,31500,200,300,10,15,50,28000,35000,400,200,10,15,100,31500,31500,300,200,5,10,10,61,4.0,3.0,3.0,3.0
47,1,,Black or African American,1,0,76227,8,8,4,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2019,3-4 Times per Month,"Commuting to work,Running errands,Driving locally",,Never,4,0,Attached private garage,In the next 2-5 years,1,15000,1,1,,,,,,,,,,,71,4.0,6.0,4.0,4.0,1,1,1,1,1,1,1,1,1,1,5,4,2,4,4,4,3,5,3,5,4,4k_AFcoRAY-xK2cg-Rqu_Q**,,,,76227,7,887,887,2,295,15000,10500,400,300,15,15,50,13500,12000,400,400,10,15,75,15000,15000,300,400,10,10,25,10500,12000,300,200,10,12.5,25,10500,15000,300,200,10,12.5,75,12000,10500,400,400,15,12.5,100,12000,15000,200,400,7.5,12.5,75,13500,13500,300,400,15,7.5,50,15000,12000,400,200,5,7.5,100,12000,15000,300,400,15,15,25,71,4.0,6.0,4.0,4.0
32,2,,Asian,1,0,75075,2,2,7,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2021,1-2 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Multiple Times per Year,4,1,Unassigned parking space in a shared lot or garage,In the next 2-5 years,1,25000,2,0,,,,,,19,4.0,3.0,4.0,4.0,,,,,,2,2,2,2,1,2,2,2,2,2,4,2,1,4,4,4,4,2,2,5,3,JsM3xXZTS015gsftWVA4Rw**,,,,75075,7,892,892,1,297,17500,20000,400,400,15,7.5,25,22500,25000,200,400,7.5,5,25,17500,17500,300,300,5,15,75,25000,25000,300,400,7.5,12.5,50,20000,22500,400,400,10,15,100,20000,17500,200,400,12.5,15,50,22500,22500,400,200,7.5,12.5,25,25000,20000,300,200,7.5,7.5,25,25000,17500,400,200,5,12.5,75,25000,20000,200,400,12.5,10,100,19,4.0,3.0,4.0,4.0
51,1,,White,1,0,16502,4,2,4,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2024,3-4 Times per Month,"Commuting to work,Running errands,Driving locally",,Never,4,0,On street,I do not plan to move out from my current home,1,8001,1,0,71,4.0,4.0,4.0,4.0,,,,,,,,,,,1,1,2,1,2,1,1,2,1,2,3,3,3,4,4,4,3,4,3,4,2,4k_AFcoRAY8y72RB94m0qQ**,,,,16502,1,894,894,0,298,6400.8,7200.900000000001,300,300,12.5,15,100,5600.7,6400.8,400,300,12.5,15,100,6400.8,6400.8,200,400,15,5,75,5600.7,6400.8,200,200,12.5,15,50,8001,5600.7,200,300,7.5,7.5,100,5600.7,7200.900000000001,400,400,12.5,7.5,100,8001,7200.900000000001,200,300,10,10,50,5600.7,5600.7,300,200,10,7.5,50,7200.900000000001,8001,200,300,5,10,100,8001,5600.7,300,300,10,15,25,71,4.0,4.0,4.0,4.0
51,2,,Hispanic or Latino,4,1,95366,4,2,7,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2016,3-4 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Once per Month,5,0,Driveway or carport,I do not plan to move out from my current home,0,30000,3,1,18,2.0,2.0,3.0,2.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,4,3,2,4,4,4,4,4,3,4,3,4k_AFcoRAY9lztawzO_Bvw**,,,,95366,9,891,891,0,297,21000,24000,400,400,15,7.5,25,27000,30000,200,400,7.5,5,25,21000,21000,300,300,5,15,75,30000,30000,300,400,7.5,12.5,50,24000,27000,400,400,10,15,100,24000,21000,200,400,12.5,15,50,27000,27000,400,200,7.5,12.5,25,30000,24000,300,200,7.5,7.5,25,30000,21000,400,200,5,12.5,75,30000,24000,200,400,12.5,10,100,18,2.0,2.0,3.0,2.0
42,1,,Black or African American,3,0,42240,1,6,3,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2017,3-4 Times per Month,"Running errands,Driving locally,Extended road trips",,Multiple Times per Year,6,1,Assigned parking space in a shared lot or garage,Not sure,0,9000,1,0,,,,,,,,,,,100,6.0,6.0,6.0,6.0,1,1,2,2,1,2,1,2,1,1,5,2,2,4,2,3,3,5,2,2,4,JsM3xXZTS01Uh7xhXvlWSQ**,,,,42240,4,893,893,2,297,6300,7200,400,400,15,7.5,25,8100,9000,200,400,7.5,5,25,6300,6300,300,300,5,15,75,9000,9000,300,400,7.5,12.5,50,7200,8100,400,400,10,15,100,7200,6300,200,400,12.5,15,50,8100,8100,400,200,7.5,12.5,25,9000,7200,300,200,7.5,7.5,25,9000,6300,400,200,5,12.5,75,9000,7200,200,400,12.5,10,100,100,6.0,6.0,6.0,6.0
62,2,,Asian,3,0,21144,6,7,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2015,3-4 Times per Month,"Running errands,Driving locally,Extended road trips",,Multiple Times per Year,4,0,Attached private garage,I do not plan to move out from my current home,0,35000,2,1,41,4.0,4.0,3.0,3.0,,,,,,,,,,,2,1,1,2,1,2,1,2,2,2,4,4,2,4,4,4,4,4,4,4,4,JsM3xXZTS03_1hcUuB1_Yg**,,,,21144,2,897,897,0,299,24500,31500,400,200,12.5,12.5,25,24500,31500,200,300,7.5,15,75,35000,35000,300,400,10,10,75,31500,28000,200,200,5,5,10,24500,24500,400,200,7.5,10,10,28000,35000,400,300,10,15,75,24500,28000,200,300,10,12.5,100,35000,28000,400,300,7.5,15,10,24500,24500,400,400,7.5,7.5,10,24500,28000,200,200,15,7.5,10,41,4.0,4.0,3.0,3.0
72,1,,White,1,0,97405,2,7,4,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2017,1-2 Times per Month,"Running errands,Driving locally",,Multiple Times per Year,5,1,Driveway or carport,I do not plan to move out from my current home,1,20000,1,0,,,,,,32,3.0,3.0,3.0,3.0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,JsM3xXZTS00CbTV25ToEMw**,,,,97405,9,898,898,1,299,14000,18000,400,200,12.5,12.5,25,14000,18000,200,300,7.5,15,75,20000,20000,300,400,10,10,75,18000,16000,200,200,5,5,10,14000,14000,400,200,7.5,10,10,16000,20000,400,300,10,15,75,14000,16000,200,300,10,12.5,100,20000,16000,400,300,7.5,15,10,14000,14000,400,400,7.5,7.5,10,14000,16000,200,200,15,7.5,10,32,3.0,3.0,3.0,3.0
47,1,,White,1,0,99205,2,2,7,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2022,3-4 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Multiple Times per Year,6,0,Detached private garage,I do not plan to move out from my current home,0,55000,1,1,,,,,,,,,,,100,6.0,1.0,6.0,6.0,1,1,2,2,1,1,1,2,2,2,4,3,2,4,4,3,3,5,3,4,3,JsM3xXZTS02mWHhbJacTiw**,,,,99205,9,899,899,2,299,38500,49500,400,200,12.5,12.5,25,38500,49500,200,300,7.5,15,75,55000,55000,300,400,10,10,75,49500,44000,200,200,5,5,10,38500,38500,400,200,7.5,10,10,44000,55000,400,300,10,15,75,38500,44000,200,300,10,12.5,100,55000,44000,400,300,7.5,15,10,38500,38500,400,400,7.5,7.5,10,38500,44000,200,200,15,7.5,10,100,6.0,1.0,6.0,6.0
43,2,,Asian,1,0,60610,2,2,8,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2021,1-2 Times per Month,"Running errands,Driving locally,Extended road trips",,Multiple Times per Year,5,0,Assigned parking space in a shared lot or garage,In more than 5 years,0,50000,2,0,0,3.0,2.0,1.0,2.0,,,,,,,,,,,2,2,2,1,2,2,2,2,2,2,4,2,1,4,2,1,3,3,1,2,2,JsM3xXZTS02HNyA8uRIFkA**,,,,60610,6,903,903,0,301,40000,40000,200,200,12.5,12.5,75,35000,40000,200,300,10,10,50,35000,45000,200,400,12.5,12.5,25,40000,35000,300,200,7.5,10,100,45000,40000,400,400,10,5,25,50000,45000,300,200,12.5,10,25,50000,35000,300,300,7.5,7.5,25,45000,45000,200,200,7.5,10,10,40000,45000,300,200,10,10,75,50000,50000,200,300,7.5,10,25,0,3.0,2.0,1.0,2.0
69,2,,White,2,0,80138,7,3,11,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",3,2016,Less than Once per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Multiple Times per Year,5,0,Attached private garage,I do not plan to move out from my current home,1,25000,1,1,7,2.0,2.0,1.0,1.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,2,2,1,2,3,1,JsM3xXZTS01kZfMYVNBaPw**,,,,80138,8,900,900,0,300,25000,22500,300,400,7.5,7.5,75,17500,22500,200,400,12.5,12.5,100,20000,22500,200,400,10,10,25,17500,25000,300,400,7.5,5,25,25000,20000,200,400,7.5,15,100,22500,25000,300,400,7.5,5,75,25000,25000,200,200,5,12.5,25,20000,17500,400,400,15,5,10,17500,25000,300,300,15,12.5,75,20000,22500,400,300,10,12.5,75,7,2.0,2.0,1.0,1.0
66,1,,White,2,0,78253,6,7,10,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2015,1-2 Times per Month,"Running errands,Extended road trips",,Multiple Times per Year,5,0,Attached private garage,I do not plan to move out from my current home,0,80000,1,1,,,,,,30,2.0,1.0,4.0,1.0,,,,,,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2,2,2,3,2,JsM3xXZTS03_IDOcum2RIw**,,,,78253,7,901,901,1,300,80000,72000,300,400,7.5,7.5,75,56000,72000,200,400,12.5,12.5,100,64000,72000,200,400,10,10,25,56000,80000,300,400,7.5,5,25,80000,64000,200,400,7.5,15,100,72000,80000,300,400,7.5,5,75,80000,80000,200,200,5,12.5,25,64000,56000,400,400,15,5,10,56000,80000,300,300,15,12.5,75,64000,72000,400,300,10,12.5,75,30,2.0,1.0,4.0,1.0
57,2,,White,4,0,11553,8,7,7,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2020,1-2 Times per Month,"Running errands,Driving locally",,Less than Once per Year,5,3,Unassigned parking space in a shared lot or garage,In more than 5 years,0,25000,1,0,9,4.0,1.0,1.0,1.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,4,2,4,4,4,2,2,4,2,2,4,JsM3xXZTS03DmMmgiyHHYw**,,,,11553,1,906,906,0,302,25000,25000,300,300,10,5,100,17500,25000,400,300,7.5,7.5,10,22500,25000,300,200,10,12.5,10,25000,25000,400,400,15,7.5,100,20000,25000,400,400,12.5,10,50,22500,22500,400,400,7.5,7.5,10,17500,22500,400,200,5,12.5,50,22500,17500,400,300,7.5,15,10,25000,22500,300,300,10,5,50,17500,22500,300,300,10,7.5,25,9,4.0,1.0,1.0,1.0
34,2,,White,4,1,93720,8,4,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2017,More than 4 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Multiple Times per Year,5,1,Driveway or carport,In more than 5 years,0,17000,1,1,,,,,,,,,,,89,4.0,4.0,4.0,5.0,1,1,2,2,2,2,2,2,2,1,3,2,4,3,4,2,3,4,2,3,2,JsM3xXZTS013odLNe_sgjw**,,,,93720,9,914,914,2,304,11900,13600,200,200,10,7.5,50,11900,17000,400,300,10,7.5,10,17000,11900,300,400,15,7.5,75,11900,17000,300,300,12.5,10,10,13600,11900,200,300,10,5,10,13600,11900,400,400,5,15,50,11900,11900,300,400,10,12.5,100,13600,11900,400,400,10,5,25,15300,11900,200,300,7.5,12.5,25,17000,17000,300,400,5,12.5,10,89,4.0,4.0,4.0,5.0
